stkcd,year,SOE,ROA,SIZE,LEV
603368,2020,0,.0610914180931997,23.41841541583269,.6323155292912637
603369,2019,1,.1939358739405037,23.03206104975122,.2838345508931396
603369,2020,1,.1765632509083273,23.1956866828581,.3023990082661671
603377,2019,0,.0583856429416592,22.21852897214426,.5174020701763814
603377,2020,0,.0225676279340663,22.26361463988497,.4528472789818813
603378,2019,0,.0398900961336741,21.88024098302953,.5704784169929009
603378,2020,0,.0669316423637752,22.37088867971131,.6058743002481149
603379,2019,0,.153493085546993,22.40184475119936,.0750223192968769
603379,2020,0,.0530759271064893,22.403260296448,.0714390394148327
603380,2019,0,.1244794491712233,20.88540602488565,.2696728965284291
603380,2020,0,.1392645891215708,21.04203913148639,.2855138623968971
603383,2019,0,.1031771305219629,21.00966912778039,.1489074658866293
603383,2020,0,.0765262471681983,21.11576727357046,.2003418473813231
603385,2019,0,.0880026549980866,22.2857740011241,.2559094083692218
603385,2020,0,.0652470469716788,22.45492375001169,.3193462079780674
603386,2019,0,.0111851415773673,21.72052824020167,.6262967695158551
603386,2020,0,.0432053139053605,21.8176849961016,.6251742876682126
603387,2019,0,.1986976569909253,21.42022541675339,.162371946025839
603387,2020,0,.1399995644804478,21.71651166474273,.2577594098376961
603388,2019,0,.0532305163093601,21.80089981977849,.6344751417825309
603388,2020,0,.0346324389730624,21.83112400961448,.6287137737320762
603389,2019,0,-.1617782273043837,20.53109230801751,.2171428191857119
603389,2020,0,.0242019397553341,20.54488377921404,.2058683388697814
603390,2019,0,.0738932167987402,21.48459155338539,.1806062665622836
603390,2020,0,.0141556191833135,21.46033645930383,.1632082386397301
603392,2020,0,.2212539714626484,21.97707934555123,.2635190485046469
603393,2019,0,.1239588846662392,22.86786242469318,.333559686855685
603393,2020,0,.0920417496038763,22.94425336303097,.349742498104075
603396,2019,0,.0482545382542825,21.27741202127473,.4540961205569761
603396,2020,0,.0584719560762667,21.49236170833323,.5243658807466929
603398,2019,0,.0858729913870953,20.76253484652955,.2882903198378651
603398,2020,0,.0484813997188222,20.75294579150891,.242680176146497
603399,2019,0,-.0731787075128836,21.92614652076579,.3489636555197545
603399,2020,0,-.103613729964231,21.8097347873055,.3575915853419659
603408,2020,0,.113484503158356,22.0497251565471,.3690639305782736
603416,2019,0,.1276498749112158,21.1035435120446,.1775390266074215
603416,2020,0,.1721283852388491,21.51929216401606,.3177783174759179
603421,2019,0,.0492221664645621,22.04485961836595,.1953897145787073
603421,2020,0,.0414962228212839,22.19934236533457,.2785618050810477
603429,2019,0,.1472238650173944,21.19283939313024,.252687610843944
603429,2020,0,.0483083164624993,21.20310764940799,.2344622717892128
603439,2020,0,.0891890379316646,20.95341763129588,.2199839281065483
603444,2019,0,.2367621533639013,22.1977571034968,.2137192074940403
603444,2020,0,.2367621533639013,22.4073780502884,.2115892138880919
603456,2019,0,.0611178417542791,22.2644850705348,.3879690386252182
603456,2020,0,.0911970649880962,22.33306240640139,.3829981140929972
603458,2019,,.085439678837488,22.50709814844557,.5570253876917076
603458,2020,,.0878189158234555,22.65785773690373,.5581127869294129
603466,2019,0,.0793546722850693,22.0425114924341,.5535352307610975
603466,2020,0,.0905486528515005,22.18856422558986,.5443235091022364
603477,2019,0,.0317639386102336,21.07667083374859,.3834850159053715
603477,2020,0,.0646610664876086,22.18079067602328,.3696494824250718
603486,2019,0,.0325400963456832,22.18931616503365,.4262855101844865
603486,2020,0,.1180598394930436,22.54172458402569,.4948416440098862
603488,2019,0,.1016244273656021,20.72169906429891,.1114986963068585
603488,2020,0,.1107469700807566,20.80803107973172,.1423713341252168
603489,2019,0,.1640834565614445,21.55030804231993,.1328758269736238
603489,2020,0,.1642781956162897,21.7708070035133,.1921485795014817
603496,2019,0,.0675119155480645,20.68599676329003,.1707157022762485
603496,2020,0,.03074309686377,20.87901075550523,.3053585347528285
603499,2019,0,.0070637682184482,20.34585001674871,.2144880514872498
603499,2020,0,.0082584477344952,20.65367370428834,.3337873303360354
603500,2019,0,.1025057662628866,20.68251217108129,.0669123464694004
603500,2020,0,.0686617152396739,20.68554564256434,.1135831753598246
603501,2019,0,.0449242731883294,23.58410713306946,.5447885669661507
603501,2020,0,.1305306278191574,23.8433370460479,.4911226441748177
603505,2019,0,.1646828244132358,21.32775297024829,.4455308142890259
603505,2020,0,.1495546183211877,21.39860844229351,.4379571940178431
603506,2019,0,.108731679062976,21.19978010174615,.5444672892141348
603506,2020,0,.1114429345876557,21.28625510201817,.5217063170183832
603507,2019,0,.0156818178629042,21.93395156223297,.5686691717352356
603507,2020,0,.0373561204411687,21.99713856733689,.5900085579147427
603508,2019,0,.1659864872873846,22.32728716848085,.1118085698318745
603508,2020,0,-.1177334558951717,22.19157976507443,.0985561616759075
603515,2019,0,.1259702202897548,22.81604365285015,.3812495757495739
603515,2020,0,.1074195217610879,22.8704200122176,.3864686858268277
603516,2019,0,.1315528000389327,20.66248302637567,.1149899271759279
603516,2020,0,.0901621652145162,21.05085527187645,.2604874431108002
603517,2019,0,.1841477475406542,22.42120350668559,.1642671605169622
603517,2020,0,.1614191137785626,22.50199353066433,.1573662128953491
603518,2019,0,.0188312817984691,22.66127495385189,.5871654694794985
603518,2020,0,-.1111248901784001,22.45086075678963,.6540161759756441
603519,2019,0,.12549612722914,20.91342466107221,.3949707641928915
603519,2020,0,.0757469464905993,21.08042179325314,.4676890388859575
603520,2019,0,.0660911980169469,21.9716874534757,.7048048402844758
603520,2020,0,.0667074153727597,22.20630921984769,.576810479790862
603527,2019,0,.0870150137526249,20.91491884946646,.2361370484823964
603527,2020,0,.0524773914565552,21.06858615876241,.3254024139162884
603528,2019,0,.0826586967604629,21.49263683961145,.242227171482756
603528,2020,0,.0325542331701974,21.77078490457237,.3428059248101957
603530,2019,0,.1089829219121686,21.03011243064801,.2088167990081293
603530,2020,0,.1273969795849097,21.04533486477169,.1898342431439741
603533,2019,0,.0855379107482809,21.37123613425519,.3436708773083972
603533,2020,0,.1317486078122759,21.54936764289326,.3662200881874919
603535,2019,0,.067755371716438,21.45506585715192,.2292491484839949
603535,2020,0,.0814364713861351,21.58788603788194,.2635676981505963
603536,2019,0,.0049019304026992,20.92587662682409,.4695721585696991
603536,2020,0,.0184218071494284,21.07471516884616,.5218304809810371
603538,2019,0,.0725845699103878,21.68413579195805,.399947173880598
603538,2020,0,.070375169246071,21.84257017476759,.4245377557863611
603551,2019,0,.1653482881368413,21.3411200084429,.3362350542363817
603551,2020,0,.0863532913090111,21.66939162879457,.2933757656355595
603555,2019,0,-.277924398980058,22.07201875852191,.8895534923394739
603555,2020,0,-.1023727170045622,21.99679333567245,.9925503657235711
603556,2019,0,.0847982962687844,22.63810387175455,.228755001285091
603556,2020,0,.0683145606143435,22.67892234999283,.2369850320707472
603557,2019,0,.0552200618319235,21.79707411292764,.4276580084039775
603557,2020,0,-.0999688759212666,21.81198458615133,.4542708824617761
603558,2019,0,.0803594494265739,22.04838555915945,.1896615716081004
603558,2020,0,-.1497985390407121,21.92720356593122,.2843686471813829
603559,2019,0,.0109545058628794,21.32140404842503,.5182838585459869
603559,2020,0,-.0022501513145259,21.34183758740965,.530038343751718
603565,2020,0,.1183698622768993,23.17089402739805,.5500119407094946
603566,2019,0,.0560935079527849,21.36798954597196,.1298468033156468
603566,2020,0,.1215435002913128,21.43071211912986,.1573135793807251
603567,2019,0,.060691508947435,22.92255739537462,.4178556015117624
603567,2020,0,.0498863379958734,23.04901191576672,.4622855890309915
603568,2019,0,.1595058707523162,22.65689072802091,.387646630458937
603568,2020,0,.1386609184303928,23.07208849760568,.47020150542412
603569,2019,0,.0180810297184285,22.54250095150976,.5423944942668261
603569,2020,0,.0240129259750626,22.39116257453326,.520321916123482
603577,2019,0,.0252424906326081,21.63472772319319,.4957012179635478
603577,2020,0,.0456092549541819,21.66796068640233,.4707258027347799
603578,2019,0,.0741436488790995,20.65234636579332,.3202323284830779
603578,2020,0,.0894526935644439,20.79407957381534,.3050204597136575
603579,2019,0,.1328176444762927,21.62398517614913,.3371881869613181
603579,2020,0,.067912896260901,21.80516373115169,.4406332573971776
603580,2019,0,.0841755608949254,19.95297409955876,.0779819904954574
603580,2020,0,.0723621982046676,20.02058697182831,.0981243853291603
603583,2019,0,.1499689555162338,21.49949598529118,.1866962815932567
603583,2020,0,.1126630233032173,22.16149034269755,.1509615131915576
603585,2019,0,.1702466912264393,21.77207366881419,.1110678400127503
603585,2020,0,.0850516155751642,21.84437202456725,.178594041805243
603586,2019,0,.0886161208943592,21.75546987414987,.2205104807027413
603586,2020,0,.0728800469259734,21.6831130063987,.1686305121755195
603587,2019,0,.204281498755031,22.090524380278,.156411604318497
603587,2020,0,.1944686228311204,22.13395506283419,.1605706400439773
603588,2019,0,.0494094756595142,23.16170680621112,.6804416858644974
603588,2020,0,.0469877988310196,23.45959567586083,.6542884559361805
603589,2019,0,.2367621533639013,22.97469723850164,.2620236750731245
603589,2020,0,.172042908115518,23.00629875730079,.2618513466718412
603590,2019,0,.0943686670369838,21.87820893057774,.1404747236116903
603590,2020,0,.05553151450105,22.05448635512322,.1853638860071161
603595,2019,0,-.0825688762053934,21.35720417686268,.4372072339194815
603595,2020,0,.0248531189554086,21.51850790887772,.4993734215445557
603596,2019,0,.1223338233188677,22.18810354080227,.431083068251141
603596,2020,0,.120843920282696,22.26493005059326,.3699110562290179
603598,2019,0,-.1228353339841097,21.20395057984712,.7844495285070866
603598,2020,0,.0371269876624594,21.46369963421459,.7850682535302882
603599,2019,0,.0865779961843246,22.61013676359087,.2293328873753062
603599,2020,0,.0897941274259807,22.72017078841426,.2340465970435551
603600,2019,0,.1164396489136615,21.36824857441765,.3450807764965519
603600,2020,0,.0808738828238091,21.8844558688861,.5616341686523719
603601,2019,0,.0761749344359209,21.61864364268797,.4015458318384696
603601,2020,0,.1715265757281942,21.73209531744212,.3078463883937121
603602,2019,0,.0289054928514654,20.91411438416292,.4129070396242229
603602,2020,0,-.0004866523144518,21.17875205720769,.5386475999512612
603603,2019,0,-.0664517195039702,23.24310257906107,.8613792563568454
603603,2020,0,-.0334827637190939,23.20013769414157,.8876361865591523
603605,2019,0,.1549350426006515,21.8149760532931,.3052016150436123
603605,2020,0,.1526216351288651,22.01439260905018,.3175851898177176
603606,2019,0,.1324710477119818,22.09524247494733,.456599766502968
603606,2020,0,.1692677948206031,22.53024565006949,.4861020355172709
603607,2019,0,.1104066584856688,20.7635304202507,.1995072851411822
603607,2020,0,.1078632408703449,20.81805074172705,.177102861163121
603608,2019,0,.0899706153313506,21.70195819529917,.1836054286828877
603608,2020,0,-.1627313675336904,21.71327024147703,.3606860232830282
603609,2019,0,.1742668714245992,22.93699480268306,.2896553671674674
603609,2020,0,.1309693638345124,23.17827224705221,.321539004412246
603610,2019,0,.132203437938508,21.96982984108794,.1813192940668278
603610,2020,0,.0876398393278548,22.00763023959031,.1805212431543045
603611,2019,0,.0550824143301882,22.34370315796905,.6789532687256441
603611,2020,0,.0500095725035427,22.45628822916834,.6625232501998216
603612,2019,0,.0194114831693111,22.7717810687595,.6039665275010722
603612,2020,0,.0450482806410829,22.8619323306771,.4843365418399224
603613,2019,0,.1069701512670945,21.52464638903865,.4904215883086809
603613,2020,0,.0681317061337121,22.6290712783706,.418486520272441
603615,2019,0,.0594291286980737,21.16804798853589,.1171908176763353
603615,2020,0,.0393296017158597,21.10893697311854,.1260722264851535
603616,2019,0,-.0291792284690424,21.55486630455685,.6755437732515542
603616,2020,0,.0136688687396994,21.60050829491079,.6760462971206391
603617,2019,0,.0961829125911528,20.63175008472793,.3516597758770374
603617,2020,0,.0838763079871335,21.02084676169864,.4650407473104298
603618,2019,0,.0207138501449349,22.61470722883384,.5927718256885459
603618,2020,0,.0190685708854491,22.73077514018199,.6236873481875507
603619,2019,0,.0202564105772164,22.41433006163539,.5640971814447269
603619,2020,0,-.0883450747844823,22.34165784132473,.6226444724389394
603626,2019,0,-.047154726091286,22.24888108697646,.6300874514213129
603626,2020,0,-.012046092624434,22.51961552200755,.6471845526928438
603628,2019,0,-.0101306059581072,21.62186067898851,.6159664973876613
603628,2020,0,.0267602084076461,21.41098192400177,.5172333103558876
603629,2019,0,.0352815856381915,21.41537721816639,.5083507497104073
603629,2020,0,.0223805961017523,21.50986364063365,.5382157403110118
603630,2019,0,.0269618743906163,21.3801300604672,.0996466840122883
603630,2020,0,.0616345145259884,21.43626129273614,.0883439005394888
603633,2019,0,.0329132407121925,21.04546283091388,.4489453728685152
603633,2020,0,.0270006801601104,21.31052225019552,.3993560313573002
603636,2019,0,.0619280917755208,22.0566176421944,.4494533310277348
603636,2020,0,.0606825527842116,22.24113679612458,.4142501620902017
603637,2019,,.0472540034838043,21.01482245584951,.4204335987220866
603637,2020,1,.0538821261624632,21.04888451942701,.4151960098802342
603638,2019,0,.1483865261789241,21.70234489852625,.2481680296816775
603638,2020,0,.1612149863196597,22.03481301773602,.3405669123384641
603639,2019,0,.1044951859541958,21.97519655664452,.358607660144204
603639,2020,0,.1081629483831145,22.18498380714207,.3934590382365906
603648,2019,1,.0713300214375275,21.39546591090161,.131021834813787
603648,2020,1,.0700167746215348,21.39722446908744,.1088891978307766
603650,2019,0,.0889641923671199,22.13260109952524,.4098805837665835
603650,2020,0,.1022959507329809,22.24577674180187,.4299887902522579
603655,2019,0,.0520130562250242,20.07298812394332,.0551239590518351
603655,2020,0,.0487818842992457,20.11179245365138,.0632323251519942
603656,2019,0,.0471526137243638,20.77773947709629,.1115750675310876
603656,2020,0,.0298795421272074,20.90378941484461,.1929882717957153
603657,2019,0,.1261296020187063,20.71942762461443,.1246076073365354
603657,2020,0,.1352764697320384,20.93599990165758,.2225452770649377
603658,2019,0,.2100697716152864,22.17179990369244,.3811005591209836
603658,2020,0,.1052416772428073,22.81970477887858,.19070955419449
603659,2019,0,.09404377651328,22.81894046397769,.5517609748016113
603659,2020,0,.0570177338720561,23.39646751569978,.384569270717466
603660,2019,0,.0243256770821617,21.78085719231768,.3587158416844421
603660,2020,0,.0199091484691804,21.98318102858965,.4481652490826142
603661,2019,0,.0748277152102683,22.04347141324805,.3055229918638387
603661,2020,0,.0839891002582619,22.38124009245438,.450426026403147
603662,2019,0,.0934607991069469,21.4612490034548,.1610660346167851
603662,2020,0,.1038521412904137,21.61309436118174,.2075449368304223
603663,2019,0,.1261947757622537,20.75848345208554,.4500684418814264
603663,2020,0,.065780822544229,21.01076024372259,.4374133946131977
603665,2019,0,.042539627710846,21.08257240705845,.2716046591076474
603665,2020,0,.0459395689404525,21.51118847056527,.4913633954497175
603666,2019,0,.1747604705248458,21.16468657677998,.2265291354064046
603666,2020,0,.1728179359055684,21.40920421872541,.2257250678697183
603667,2019,0,.0359286741570733,21.8582734691257,.4143203057033426
603667,2020,0,.0225032589273017,21.94570989247763,.4433062841679878
603668,2019,0,.0313909974333446,21.72624182101862,.4865722630687505
603668,2020,0,.0384549529028752,21.91811049764159,.5443893159204238
603669,2019,0,.1163486206292393,21.37216624617406,.313365178988234
603669,2020,0,.0665441529416542,21.72250282729235,.4551689066722146
603676,2019,0,.0423281870945211,20.98917145553379,.2871043015264619
603676,2020,0,.0435890621542058,21.03079641062009,.2770853195111972
603677,2019,0,.0515807173988814,21.29702981559844,.3949176555776353
603677,2020,0,.034777496292448,21.31554793202731,.4260113986296511
603678,2019,0,.1063981255253086,22.20863764780797,.2797810253532545
603678,2020,0,.1288187500001689,22.50395331530108,.3219413725503429
603679,2019,0,.0925284917393259,20.93488318825925,.4425591977753536
603679,2020,0,.0395863661928649,21.17950162284486,.5008498221082702
603680,2019,0,.0455931467276502,22.9465201300501,.547361066706632
603680,2020,0,.0467218367709164,22.929847498302,.502928675320242
603681,2019,0,.0895582713276857,21.3426457076345,.2651764355954854
603681,2020,0,.0577511365203084,21.94560277829025,.541437756080728
603682,2020,0,.0995636595897775,21.34991821865405,.1740259152496178
603683,2019,0,-.0111290289394087,21.13663298960087,.4533829635806385
603683,2020,0,.0880496523427327,21.22457910152956,.4172856112619571
603685,2019,0,.092673216813442,21.1626978835856,.2985495928551739
603685,2020,0,.0696442753787036,21.29612211248716,.3739564233572176
603686,2019,0,.0803102475057161,22.23613616197669,.4167664840155668
603686,2020,0,.1187696878464046,22.42201798687231,.4325308564203222
603687,2019,0,.0517737322309216,21.48754485665142,.3201838426323385
603687,2020,0,.1111411257390434,21.78143441670885,.3706128568523941
603688,2019,0,.0950176379862892,21.38496731467239,.2060586044370029
603688,2020,0,.0978785146128311,21.49961514476734,.1044061947094748
603689,2019,1,.08787318516766,21.95101486692405,.2797087078356144
603689,2020,1,.0757512107090789,22.02908142669498,.2852953227174464
603690,2019,0,.0366361372273243,21.90410507133009,.5391999418935162
603690,2020,0,.0498394698752742,22.50777622754959,.4693806708489642
603693,2019,1,.0406955194451406,22.84458387926225,.3931937013827727
603693,2020,1,.0198555642993455,23.14044081496582,.5399938200206589
603696,2019,0,.0770141904419174,20.27257752810959,.0723481114265462
603696,2020,0,.1007947511973551,20.25431220622724,.0959632788684556
603697,2019,0,.117933901790461,21.27927099955505,.102083747958404
603697,2020,0,.1358973904074009,21.37622206096475,.0801874317577827
603698,2019,1,.0413723672325244,22.09016036231776,.289682141172213
603698,2020,1,.044723756785968,22.19422433775418,.3296394136610327
603699,2019,0,.108554243101287,22.32497372555013,.4618693273169256
603699,2020,0,.1159021622712399,22.40026503689434,.4568830058344621
603700,2019,0,.1387240623111007,21.2541950898912,.2672856825321123
603700,2020,0,.1483429473530595,21.44593467488328,.2941198934329542
603701,2019,0,.0669995794485321,20.69857396764726,.277269909667883
603701,2020,1,.0746137924778742,20.71526640672927,.274916933191549
603703,2019,0,.0150466610335675,21.05862206421078,.6019578563987099
603703,2020,0,.0041940516617256,21.4906767293406,.4421436888308161
603706,2019,0,.0935432023067186,21.07160363934253,.1780269027031413
603706,2020,0,.0488916978918278,21.70115706027142,.3628457255103217
603707,2019,0,.1314663646773761,22.3482658841028,.4084588024808091
603707,2020,0,.1135934239067799,22.76712689164178,.5149759508787893
603708,2019,0,.0713624144385818,22.86392238108667,.6389759295270664
603708,2020,0,.0597196862797598,23.00546968012497,.6710838519937459
603709,2019,0,.0415886470917473,20.75505963830789,.4050200506824999
603709,2020,0,.0433668524771216,20.79836025400477,.407975551817444
603711,2019,0,.112399292431878,22.08823914597616,.3528173610558056
603711,2020,0,.098325217576152,22.27885138085096,.4009122538556352
603712,2019,1,.0622966828283362,22.42157235160551,.5318537886509431
603712,2020,1,.080074356232498,22.65114279878545,.5630255017112089
603713,2019,0,.0929895539057062,21.66683060498241,.4255618602416057
603713,2020,0,.0913641742752148,22.02570039868471,.5161921880020719
603716,2019,0,.0623396297476405,21.82422752557185,.4609172845066768
603716,2020,0,.0299358387076942,22.08586674276044,.538559176899278
603717,2019,0,.0200237711603895,21.96370369771289,.58031171651316
603717,2020,0,-.0504111694329054,21.92250527195493,.5899163107545456
603718,2019,0,.0041273605818878,21.25465022776873,.4165783427565545
603718,2020,0,-.0120934421641714,21.30366193216037,.4614774483575443
603719,2019,0,.1230262341282494,22.06657300535937,.6176228505930634
603719,2020,0,.1155925720772491,22.15450581681835,.5015473496161454
603721,2019,1,.0461219213454579,20.32128904792751,.1872685140702674
603721,2020,1,-.0404643190023636,20.23022509061591,.149004679222128
603722,2019,0,.0641992088504284,20.34744254349339,.2116507639989034
603722,2020,0,.0799143751458893,20.44120676540517,.2255123471545487
603725,2019,0,-.0006297565440116,20.93559544114842,.3474611005698611
603725,2020,0,.0261868084483732,21.11142804787372,.4415236876148538
603726,2019,0,.0767975868654008,21.21465947888722,.4338481620432642
603726,2020,0,.0782374751368902,21.29606008004178,.4280881758186461
603727,2019,0,.0084530439070295,21.87243386610622,.2601856520839241
603727,2020,0,.0331491893049674,22.16878714844196,.4243142138245964
603728,2019,0,.0726780116098597,21.69814595046666,.2417412025642018
603728,2020,0,.0846493453028131,21.73790073948548,.2089184880093737
603729,2019,0,-.0511434594453459,20.84965069526983,.2873574103887958
603729,2020,0,-.0277610798015149,20.77064763347918,.2486491634669885
603730,2019,0,.1304309473208622,22.38561987205704,.2902584934229501
603730,2020,0,.0863105918217633,22.42537287875031,.2893164638751148
603733,2019,0,.0683753837312854,22.72181222942869,.4789105669101643
603733,2020,0,.1047065103947775,22.79814658123449,.3245541122638547
603737,2019,0,.0916292114642556,22.45938857358895,.6764134080681949
603737,2020,0,.0670332463891007,22.93089746753951,.7082759689189267
603738,2019,0,.0135746265700665,20.8905890456463,.2971323342439506
603738,2020,0,.0280964979909659,21.04406074666092,.3489398135296441
603739,2019,0,.0763241461524965,20.9711016723124,.1943352404319814
603739,2020,0,.0978756565287788,21.09584113530573,.2316412071925671
603755,2019,0,.1529945324085559,20.26358090513815,.0784202027420936
603755,2020,0,.130953165469414,20.38287477852355,.1440880188216595
603757,2019,0,.1383736312771106,21.07118526553813,.2053313601316433
603757,2020,0,.1537120353904051,21.19070809570667,.2094961471911693
603758,2019,0,.0509426743896207,21.6974510920675,.0701222805284309
603758,2020,0,.1356850749305233,21.81069871157524,.1110992054289634
603759,2020,0,.0498061974847854,22.20349017627591,.6843602164987546
603766,2019,0,.0575688312933032,23.29825375312369,.4266199186155689
603766,2020,0,.0434920886476716,23.29789463589988,.4244082942424724
603767,2019,0,.043929884513351,21.36759754370014,.2415361373290459
603767,2020,0,.030200722546838,21.41456161696155,.2662113435787908
603768,2019,0,.0098262712451424,22.02676770754933,.5391978306262771
603768,2020,0,.0242323030027091,22.01109999797188,.5132667602431954
603773,2019,0,.0356713141936911,21.31620819973459,.1066136208486585
603773,2020,0,.0105561553245461,21.42266551785334,.1974368029415886
603776,2019,0,.1659064468168819,22.10047663825441,.3168785075088399
603776,2020,0,.078631900075051,22.32041977868158,.3104614545065343
603777,2019,0,.007703564967007,21.77628653683293,.3847602283988163
603777,2020,0,-.0199804143076669,21.7193418522901,.3849888802875406
603778,2019,0,.0139820669938556,21.26551854392483,.4144899539327762
603778,2020,0,-.0423678201396428,21.49483037604456,.2895716283658867
603779,2019,0,-.0049706234707962,21.4443691254153,.3388700857116107
603779,2020,,-.1086791909527054,21.35993793401951,.3908753059147899
603786,2019,0,.1540016645338109,22.09286768414445,.1462237391091557
603786,2020,0,.1382757669193498,22.2729715330798,.1604312043200274
603787,2019,0,.0405348837855572,21.32229226357504,.4700653244240782
603787,2020,0,.0330172998189451,21.89583743097217,.6765954669608307
603788,2019,0,.0977208076416989,21.49903556570468,.146626119577201
603788,2020,0,.0920682990124728,21.53950775577521,.1559433628820799
603789,2019,0,.0154725586383392,21.26520134648519,.3519369004854623
603789,2020,0,-.2249706611298373,21.06053259618663,.3745819121149573
603790,2019,0,.1036187038238222,21.00762315450586,.1019897816725098
603790,2020,0,.0497509565840338,21.06845978008408,.1393518043000192
603797,2019,0,.0392759561016218,22.40834455216503,.7109895145280138
603797,2020,0,.0352089130194567,22.80020467851079,.7645986682655587
603798,2019,0,.0918083186644303,20.7784399984007,.1277148870144777
603798,2020,0,.1077919644398189,20.87795503175416,.138373922547804
603799,2019,0,.0069189293954921,23.8703012110103,.5662999173116958
603799,2020,0,.0562324098501186,24.01707539093359,.5378861379223424
603800,2019,0,.0776451118885954,21.28459436757461,.4241854472737951
603800,2020,0,.006353265921316,21.17933845221414,.4247945609572684
603801,2019,0,.1243128280002837,21.85318246574131,.3767536308184745
603801,2020,0,.105651323669283,22.14111748430385,.4603045568201528
603803,2019,0,.0504607994824249,22.08472086272905,.327821627141068
603803,2020,0,.0387195004565883,22.02730361622894,.271530775004242
603806,2019,0,.1317577525975304,22.8401364567042,.2138278829656586
603806,2020,0,.1550072733714107,23.1695054194441,.2179006561538215
603808,2019,0,.1424746396913336,21.9610290240795,.4310748213440164
603808,2020,0,.1476696428882489,21.99765362462151,.3704913685026796
603809,2019,0,.0594883734951167,21.62955194631007,.3079312564929189
603809,2020,0,.0675708401460326,21.91256541312965,.4181970168585318
603810,2019,0,.0284862381612506,21.1543029593587,.2839318458091563
603810,2020,0,.1406122308532141,21.41491018646627,.3294738507125259
603811,2019,0,.1573944191834068,20.70331550080101,.2155460983912799
603811,2020,0,.1577303915960666,20.91130551890718,.2658042916586659
603813,2019,0,.0967148699470441,20.55474256653548,.2043517231890111
603813,2020,0,-.2391363368944823,20.32640103758885,.27074442268341
603815,2019,0,.0293851966049196,22.32051073011047,.7690671819826472
603815,2020,0,.0246781863525265,22.42358537343682,.7828208142461502
603816,2019,0,.1053726949842954,23.2296065575345,.4860882120491813
603816,2020,0,.0794683457257296,23.29113101165504,.4551558027140677
603817,2019,1,.0377663597419537,22.10177637601662,.5322708069956567
603817,2020,1,.035236508418557,22.22890047678341,.5435928536616704
603818,2019,0,.0138765797011108,22.76666201502833,.7483064425430257
603818,2020,0,.0198787707394096,22.7621862484147,.6603826411795017
603819,2019,0,.0969439317121016,20.8511149113138,.315701633153716
603819,2020,0,.0131351148994223,21.03564110100547,.4536907740467593
603822,2019,0,.0480156372312251,21.16997405735629,.4795016012772437
603822,2020,0,.0203038848324147,21.43361768145258,.5749969765987684
603823,2019,0,.1034553194342083,21.74560835766162,.354570028709681
603823,2020,0,.1044354597607475,21.81861576737603,.3301323094524137
603825,2019,0,.0403909124145715,22.52750509431753,.7214983673185718
603825,2020,0,.0370028881326584,22.65533051597634,.7425591405755213
603826,2019,0,.0978107706266237,21.31119110644802,.218396909274814
603826,2020,0,.0806594379464061,21.54218115303897,.3079829714000113
603828,2019,0,.0114290870989769,22.10785912318096,.7061550736000838
603828,2020,0,.0011063216864794,22.38570424721032,.6914792679919164
603829,2019,0,.0558696840261829,20.73396526243535,.3213537386411365
603829,2020,0,.0611247176373855,21.05028097509786,.4139979029880457
603833,2019,0,.1420779050920345,23.41883001723988,.3547322107759199
603833,2020,0,.1277529440033938,23.65944082277729,.3671374743711426
603838,2019,0,.0589147252437092,20.62758425731971,.1758131462571506
603838,2020,0,-.0021617267447727,21.06980914339746,.2515056912308886
603839,2019,0,.0964679493255215,22.09810502608184,.26555559637064
603839,2020,0,.0685653149138038,22.27704232629786,.3599075795375601
603843,2019,0,.0187846565961068,22.60849046242671,.758408411896255
603843,2020,0,.0233493700408017,22.69291945211247,.7524985083898315
603848,2019,0,.1666620666725046,21.38715393441409,.242658263063904
603848,2020,0,.1449501340761607,21.467299683408,.2083860637126801
603855,2019,0,.0713168649720519,21.7745340517623,.4641789144002172
603855,2020,0,.0857309744108513,21.94277237955479,.512267869769789
603856,2019,0,.1100232960419124,21.45950533161006,.1838571176200635
603856,2020,0,.1299244498860463,21.777031984748,.3166734983117617
603858,2019,0,.114653022273095,23.77657027383805,.3491668197339837
603858,2020,0,.1033530396183855,23.85380272411372,.3965448072450296
603859,2019,0,.0614229842269781,21.31389325297492,.2348416596169808
603859,2020,0,.0698700613138279,21.39404787535183,.2628280418921992
603860,2019,1,.0859353175338061,20.4425975705901,.1426315604045968
603860,2020,1,.0502554189729619,20.48690421195753,.1497233761866892
603861,2019,0,.0267968364989626,22.64077410441658,.5900574735036567
603861,2020,0,.0151535009576472,22.70430856518526,.6022181123792221
603863,2019,0,.0695774916231692,20.99386088498972,.1465854606496531
603863,2020,0,.0514871607472556,21.2010739368717,.2711937048133237
603866,2019,0,.1664169141693506,22.36923689245054,.2782261907832062
603866,2020,0,.1981862655041617,22.46111580323443,.1499213982457068
603867,2019,,.0648470481905696,21.50966570301566,.35258059972006
603867,2020,,.1001585890098177,21.65486321616006,.3738304226464935
603868,2019,0,.2328546458703327,22.03001872364335,.2880801386017797
603868,2020,0,.212784593118673,22.08148004578114,.2715942865716399
603869,2019,0,.0321610794969389,22.68926143338597,.4403167671619026
603869,2020,0,.0134799326802503,22.58118596773994,.3769072969166924
603871,2019,0,.1715233829112525,21.5974752359457,.1925945648821548
